"ntaxa"	"mpd.obs"	"mpd.rand.mean"	"mpd.rand.sd"	"mpd.obs.rank"	"mpd.obs.z"	"mpd.obs.p"	"runs"
"Pyrgus carthami"	3	244.032155333333	273.587774175084	78.6198631144813	30	-0.375930683047791	0.3	99
"Pyrgus malvae"	2	189.1223	272.428220464646	110.731486841128	10	-0.752323687156566	0.1	99
"Pyrgus scriptura"	2	76.7222	256.331343525253	75.0202965391459	1	-2.39414067673715	0.01	99
"Pyrisitia lisa"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Pyrisitia proterpia"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Pyronia tithonus"	2	187.64298	258.536289272727	61.371363226139	3	-1.15515291735499	0.03	99
"Pyrrhiades lucagus"	2	102.661	267.33125410101	93.2529833448676	1	-1.76584435365491	0.01	99
"Pyrrhocalles antiqua"	2	99.1432	268.770169626263	81.4654507262533	1	-2.08219518966705	0.01	99
"Pyrrhochalcia iphis"	7	247.380514571429	271.259314162578	43.206783924813	25	-0.552663202905883	0.25	99
"Pyrrhogyra neaerea"	2	121.5324	257.077697151515	63.1440943924201	2	-2.14660291600898	0.02	99
"Pyrrhogyra otolais"	2	121.5324	257.077697151515	63.1440943924201	2	-2.14660291600898	0.02	99
"Pyrrhopyge crida"	2	95.298	272.660909686869	99.0693988158725	1	-1.79028955264491	0.01	99
"Pyrrhopyge phidias"	3	235.691145333333	274.18215196633	82.6796162167135	14	-0.465544089272342	0.14	99
"Pyrrhopygopsis socrates"	2	99.1432	268.770169626263	81.4654507262533	1	-2.08219518966705	0.01	99
"Pythonides jovianus"	2	107.601644	277.365908444444	106.646617769018	2	-1.59183917873636	0.02	99
"Quadrus cerialis"	2	264.788852	281.388914787879	103.805990998227	54	-0.15991430386867	0.54	99
"Quedara monteithi"	2	99.1432	268.770169626263	81.4654507262533	1	-2.08219518966705	0.01	99
"Quinta cannae"	2	76.4774	260.208112434343	86.5328447573786	1	-2.12324826428033	0.01	99
"Rachana jalindra"	2	94.848	277.607756040404	105.529433107443	1	-1.73183680285983	0.01	99
"Ragadia luzonia"	0	NA	NA	NA	NA	NA	NA	99
"Ragadia makuta"	0	NA	NA	NA	NA	NA	NA	99
"Rapala varuna"	8	232.094366	269.449951686147	45.5165401800613	3	-0.820703540699057	0.03	99
"Rathinda amor"	15	238.276975104762	265.362996016354	29.3121823241428	3	-0.924053371805171	0.03	99
"Ravenna niveus"	2	80.4628	270.421553777778	92.3463662867055	1	-2.05702467152868	0.01	99
"Rekoa meton"	2	90.5191	271.956692727273	89.5290672591455	1	-2.02657749356524	0.01	99
"Reliquia santamarta"	2	67.0275	273.61172269697	99.5854067974625	1	-2.07444272550015	0.01	99
"Remelana jangala"	10	234.293879933333	266.868104536251	35.4556373266975	4	-0.918731887478729	0.04	99
"Rhabdodryas trite"	2	237.158162	287.110702484849	116.839415639747	26	-0.427531584365913	0.26	99
"Rhetus dysonii"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Rhinopalpa polynice"	2	93.3981	268.114352575758	92.1242573409618	1	-1.89652820677961	0.01	99
"Rhinthon cubana"	2	76.4774	260.208112434343	86.5328447573786	1	-2.12324826428033	0.01	99
"Rimisia miris"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Rohana parisatis"	2	142.37061	268.153075414141	92.5625558029292	3	-1.35889144722775	0.03	99
"Sabera caesina"	2	99.1432	268.770169626263	81.4654507262533	1	-2.08219518966705	0.01	99
"Sahulana scintillata"	2	237.158162	287.110702484849	116.839415639747	26	-0.427531584365913	0.26	99
"Saigusaozephyrus atabyrius"	2	80.4628	270.421553777778	92.3463662867055	1	-2.05702467152868	0.01	99
"Sais rosalia"	2	79.32	268.01839449495	81.1064053107809	1	-2.32655354126349	0.01	99
"Salanoemia sala"	2	99.1432	268.770169626263	81.4654507262533	1	-2.08219518966705	0.01	99
"Sarangesa dasahara"	3	241.451373333333	283.798792215488	90.4625879857884	27	-0.468120798056404	0.27	99
"Saribia perroti"	2	135.10077	265.735167989899	82.5517002776806	2	-1.58245557087839	0.02	99
"Sarmientoia eriopis"	2	102.661	267.33125410101	93.2529833448676	1	-1.76584435365491	0.01	99
"Sarota myrtea"	5	248.7323168	278.63575849697	67.4626837246069	34	-0.443258999583239	0.34	99
"Sasakia charonda"	2	142.37061	268.153075414141	92.5625558029292	3	-1.35889144722775	0.03	99
"Satarupa gopala"	2	118	267.463909444444	81.1855527727609	1	-1.84101609633422	0.01	99
"Satarupa nymphalis"	2	118	267.463909444444	81.1855527727609	1	-1.84101609633422	0.01	99
"Satyrium eximia"	2	222.29648	265.402067434343	71.2703294922178	6	-0.60481813037009	0.06	99
"Satyrium pruni"	2	197.92288	273.574011141414	101.111369174645	5	-0.748196090696245	0.05	99
"Satyrium tengstroemi"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Satyrotaygetis satyrina"	2	213.46856	257.466467020202	62.7783454564682	6	-0.700845278738847	0.06	99
"Satyrus ferula"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Scolitantides orion"	2	119.0588	257.792046555556	76.4627216305716	3	-1.81439064157097	0.03	99
"Scolitantides vicrama"	2	142	289.321729272727	123.564131789375	2	-1.1922693676499	0.02	99
"Selenophanes cassiope"	2	99.1432	268.770169626263	81.4654507262533	1	-2.08219518966705	0.01	99
"Semalea pulvina"	2	51.8437	276.372270444444	97.4932570778929	1	-2.30301640517616	0.01	99
"Semanga superba"	7	239.19071447619	281.111897782588	55.6240333561144	12	-0.753652347322799	0.12	99
"Sephisa chandra"	2	80.4628	270.421553777778	92.3463662867055	1	-2.05702467152868	0.01	99
"Sericinus montela"	2	176.8466	261.028659353535	73.0197446242557	3	-1.15286707433337	0.03	99
"Seseria dohertyi"	2	169.1905	277.279970141414	106.155273358808	3	-1.01822044936071	0.03	99
"Sevenia amulia"	2	123.7924	272.66423120202	91.8816059900887	2	-1.62025717332454	0.02	99
"Shaanxiana takashimai"	2	64.188	264.94516710101	82.6422096269744	1	-2.42923280980961	0.01	99
"Shijimiaeoides divina"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Shirozua jonasi"	20	316.128321263158	273.68443462908	34.2239890489244	85	1.24017941255774	0.85	99
"Shizuyaozephyrus kyokoae"	2	80.4628	270.421553777778	92.3463662867055	1	-2.05702467152868	0.01	99
"Sibataniozephyrus fujisanus"	2	80.4628	270.421553777778	92.3463662867055	1	-2.05702467152868	0.01	99
"Siderone galanthis"	2	125.2141	267.234412565657	93.1945808904796	2	-1.52391170397081	0.02	99
"Signeta flammeata"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Simiskina phalia"	2	76.7222	256.331343525253	75.0202965391459	1	-2.39414067673715	0.01	99
"Siproeta epaphus"	2	136.87521	262.252958121212	86.2073376492585	4	-1.45437443656272	0.04	99
"Sithon nedymond"	2	271.517133	278.590284828283	96.7879417741472	74	-0.0730788536116194	0.74	99
"Sloperia proto"	2	142	289.321729272727	123.564131789375	2	-1.1922693676499	0.02	99
"Smyrna blomfildia"	2	93.3981	268.114352575758	92.1242573409618	1	-1.89652820677961	0.01	99
"Sophista latifasciata"	2	271.825288	267.62975820202	81.3417911229773	92	0.0515790191002398	0.92	99
"Spalgis epeus"	0	NA	NA	NA	NA	NA	NA	99
"Spalgis lemolea"	0	NA	NA	NA	NA	NA	NA	99
"Spathilepia clonius"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Spialia colotes"	2	76.7222	256.331343525253	75.0202965391459	1	-2.39414067673715	0.01	99
"Spialia orbifer"	2	189.1223	272.428220464646	110.731486841128	10	-0.752323687156566	0.1	99
"Spioniades artemides"	2	99.499	256.569990232323	46.1824661644012	1	-3.4010957681034	0.01	99
"Splendeuptychia doxes"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Splendeuptychia libitina"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Stallingsia maculosus"	2	135.10077	265.735167989899	82.5517002776806	2	-1.58245557087839	0.02	99
"Staphylus ceos"	2	87.3223	272.545538767677	90.214551273861	1	-2.05314149604759	0.01	99
"Staphylus hayhurstii"	2	87.3223	272.545538767677	90.214551273861	1	-2.05314149604759	0.01	99
"Steroma bega"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Stibochiona coresia"	2	93.3981	268.114352575758	92.1242573409618	1	-1.89652820677961	0.01	99
"Stichelia bocchoris"	2	88.4818	269.984763121212	90.8349297389811	1	-1.99816264120829	0.01	99
"Stichophthalma howqua"	2	213.46789	261.504742818182	72.7404067335641	7	-0.660387465169569	0.07	99
"Stinga morrisoni"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Strymon melinus"	13	227.347404974359	276.421644952085	39.1303632114775	1	-1.25412175993633	0.01	99
"Stugeta bowkeri"	3	192.426951333333	274.220841030303	82.615007645292	3	-0.99006091058119	0.03	99
"Stygionympha vigilans"	2	161.60271	279.453258111111	104.313820920454	1	-1.1297692584857	0.01	99
"Suada swerga"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Suastus gremius"	2	99.1432	268.770169626263	81.4654507262533	1	-2.08219518966705	0.01	99
"Suniana sunias"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Surendra quercetorum"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Symbrenthia hippoclus"	2	93.3981	268.114352575758	92.1242573409618	1	-1.89652820677961	0.01	99
"Symmachia rubina"	4	240.354574833333	277.342361606061	78.6669511630855	28	-0.470182029757927	0.28	99
"Symphaedra nais"	5	225.1965446	268.314528854545	51.0636991751061	3	-0.844396018131914	0.03	99
"Synale cynaxa"	2	99.1432	268.770169626263	81.4654507262533	1	-2.08219518966705	0.01	99
"Synapte silius"	2	99.1432	268.770169626263	81.4654507262533	1	-2.08219518966705	0.01	99
"Synargis calyce"	3	235.295921333333	285.331155548822	91.2962446625417	13	-0.548053585341143	0.13	99
"Systasea zampa"	2	76.7222	256.331343525253	75.0202965391459	1	-2.39414067673715	0.01	99
"Tagiades flesus"	4	236.034561	266.095960205387	56.1848691207414	10	-0.535044393193925	0.1	99
"Tagiades gana"	2	123.508	276.048660272727	97.6395493979482	1	-1.56228353380677	0.01	99
"Tagiades japetus"	2	271.51699	266.602931555556	82.2553316670613	73	0.0597415188152751	0.73	99
"Tagiades litigiosa"	3	260.859162	267.289045946128	77.7676586655412	66	-0.0826806934458603	0.66	99
"Tajuria cippus"	2	94.848	277.607756040404	105.529433107443	1	-1.73183680285983	0.01	99
"Talbotia naganum"	3	193.411886	255.452252047138	48.9272242160315	3	-1.26801319799397	0.03	99
"Talicada nyseus"	2	119.0588	257.792046555556	76.4627216305716	3	-1.81439064157097	0.03	99
"Talides sinois"	2	83.904298	279.087003656566	105.370505857709	1	-1.85234667014068	0.01	99
"Tanaecia lepidea"	3	227.884616666667	270.100202936027	73.4187017322896	11	-0.574997722287342	0.11	99
"Tapena thwaitesi"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Taractrocera luzonensis"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Taractrocera maevius"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Taraka hamada"	0	NA	NA	NA	NA	NA	NA	99
"Tarsoctenus corytus"	2	85.3277	274.437433020202	97.2142465642376	1	-1.94528826487629	0.01	99
"Tartesa astarte"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Tarucus theophrastus"	2	102.7964	263.568442727273	85.3430794006555	2	-1.88383221998008	0.02	99
"Tatochila autodice"	5	216.9971398	270.832466187879	60.5353072157904	2	-0.889321106374695	0.02	99
"Taxila haquinus"	2	188	270.240789484849	79.904165667957	1	-1.0292428285479	0.01	99
"Taygetina kerea"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Taygetis virgilia"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Taygetis ypthima"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Tegosa claudina"	3	171.460316	263.464080457912	60.372781300617	1	-1.52392787736238	0.01	99
"Teinopalpus imperialis"	3	271.722263333333	271.229752700337	73.2741837039479	85	0.00672147553340953	0.85	99
"Telemiades amphion"	2	242.30299	291.389791565657	129.654725924512	29	-0.378596315835305	0.29	99
"Telicota augias"	2	149.376799	269.881683454545	104.43100682096	7	-1.15391863128489	0.07	99
"Tellervo assarica"	2	61.789	285.974808171717	110.93747598021	1	-2.02083025768235	0.01	99
"Tellervo zoilus"	3	226.368834666667	259.834283845118	56.2648251411117	9	-0.594784558461173	0.09	99
"Temenis laothoe"	2	237.158082	257.520312858586	77.5260703164188	20	-0.262650109511271	0.2	99
"Teniorhinus harona"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Teniorhinus watsoni"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Teracolus subfasciatus"	2	138.5406	273.338670888889	90.0531032335038	2	-1.49687313428126	0.02	99
"Teratoneura isabellae"	0	NA	NA	NA	NA	NA	NA	99
"Teratozephyrus arisanus"	2	80.4628	270.421553777778	92.3463662867055	1	-2.05702467152868	0.01	99
"Terenthina terentia"	2	86.139	283.201352060606	119.974262431948	1	-1.64253855840443	0.01	99
"Terinos clarissa"	3	227.887744	271.075854074074	74.7959442845624	11	-0.577412458485238	0.11	99
"Terinos terpander"	2	143.8503	286.81176110101	110.094124590444	1	-1.29853851540974	0.01	99
"Teriocolias zelia"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Teriomima subpunctata"	0	NA	NA	NA	NA	NA	NA	99
"Texola elada"	2	208.31719	267.737064161616	91.6531311827014	8	-0.648312538751879	0.08	99
"Thaduka multicaudata"	2	123.7924	272.66423120202	91.8816059900887	2	-1.62025717332454	0.02	99
"Thaleropis ionia"	2	231.572316	269.742896818182	80.1678565871311	8	-0.476133233981325	0.08	99
"Thamala marciana"	2	87.6679	267.290883181818	81.45749424505	1	-2.20511304511105	0.01	99
"Thauria aliris"	2	99.1432	268.770169626263	81.4654507262533	1	-2.08219518966705	0.01	99
"Theagenes dichrous"	2	142	289.321729272727	123.564131789375	2	-1.1922693676499	0.02	99
"Thecla betulae"	2	222.296936	274.503674464646	98.7800438368767	8	-0.528515036406134	0.08	99
"Theclinesthes miskini"	4	228.377904333333	271.498456503367	67.9531061353411	6	-0.634563372042938	0.06	99
"Theclopsis lydus"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Theope publius"	4	249.758064833333	280.367919673401	76.5664490502927	40	-0.399781565159973	0.4	99
"Theope terambus"	2	195.5798	269.187799	92.5038055364582	5	-0.795729414299492	0.05	99
"Theope virgilius"	16	241.577741075	273.011085425673	30.7964334992668	6	-1.02068131855014	0.06	99
"Thereus orasus"	2	242.77013	279.185254707071	105.283474169975	25	-0.345876928873759	0.25	99
"Theritas mavors"	2	247.469533	259.626252515152	98.8623122800277	62	-0.122966166123219	0.62	99
"Theritas triquetra"	4	241.382912666667	270.945399222222	64.7256343967046	25	-0.456735369704784	0.25	99
"Thespieus macareus"	2	103.1855	275.800099040404	97.3751276918782	1	-1.77267648455984	0.01	99
"Thestor protumnus"	0	NA	NA	NA	NA	NA	NA	99
"Thisbe irenea"	2	123.7924	272.66423120202	91.8816059900887	2	-1.62025717332454	0.02	99
"Thisbe lycorias"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Thoressa varia"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Thorybes bathyllus"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Thorybes confusis"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Thracides phidon"	2	116.52108	268.430911939394	80.6744355323066	1	-1.88299838650325	0.01	99
"Thymelicus lineola"	2	187.64298	258.536289272727	61.371363226139	3	-1.15515291735499	0.03	99
"Thymelicus sylvestris"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Thyridia psidii"	2	79.32	268.01839449495	81.1064053107809	1	-2.32655354126349	0.01	99
"Tigridia acesta"	2	237.158323	265.21589559596	83.0344479688452	29	-0.337902801575641	0.29	99
"Timelaea albescens"	2	142.37061	268.153075414141	92.5625558029292	3	-1.35889144722775	0.03	99
"Tirumala limniace"	2	247.46919	305.778192090909	135.842354239861	41	-0.42924022052762	0.41	99
"Tisiphone abeona"	2	89.2401	261.643425191919	60.0155174344401	1	-2.87264581831273	0.01	99
"Tithorea tarricina"	2	61.789	285.974808171717	110.93747598021	1	-2.02083025768235	0.01	99
"Tmolus echion"	12	226.4189385	270.203176278084	35.2930052475968	1	-1.24059250468803	0.01	99
"Tomares ballus"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Tongeia filicaudis"	2	119.0588	257.792046555556	76.4627216305716	3	-1.81439064157097	0.03	99
"Tongeia fischeri"	2	119.0588	257.792046555556	76.4627216305716	3	-1.81439064157097	0.03	99
"Torynesis mintha"	2	187.64298	258.536289272727	61.371363226139	3	-1.15515291735499	0.03	99
"Toxidia parvulus"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Toxidia peron"	4	206.591833333333	262.164204897306	52.8718364129955	1	-1.05107700685641	0.01	99
"Trapezites petalia"	2	135.10077	265.735167989899	82.5517002776806	2	-1.58245557087839	0.02	99
"Trapezites symmomus"	2	135.10077	265.735167989899	82.5517002776806	2	-1.58245557087839	0.02	99
"Triclema nigeriae"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Triclema rufoplagata"	2	105.77	267.27639559596	82.6908803024281	2	-1.95313431185249	0.02	99
"Trimenia argyroplaga"	0	NA	NA	NA	NA	NA	NA	99
"Triskelionia tricerata"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Trogonoptera brookiana"	2	176.8466	261.028659353535	73.0197446242557	3	-1.15286707433337	0.03	99
"Troides rhadamantus"	2	176.8466	261.028659353535	73.0197446242557	3	-1.15286707433337	0.03	99
"Troides richmondia"	2	176.8466	261.028659353535	73.0197446242557	3	-1.15286707433337	0.03	99
"Tsitana tsita"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Turanana endymion"	2	239.74882	275.881230010101	107.85161488869	25	-0.335019647572195	0.25	99
"Tuxentius melaena"	2	225.40275	289.710048777778	120.24027559915	8	-0.534823281611242	0.08	99
"Udara albocaeruleus"	9	234.447833888889	276.646761505051	46.9908765048805	3	-0.898023845368767	0.03	99
"Udara dilectus"	2	80.4628	270.421553777778	92.3463662867055	1	-2.05702467152868	0.01	99
"Udaspes folus"	3	212.803986666667	278.345433111111	81.3011696019344	1	-0.806156255381657	0.01	99
"Udranomia kikkawai"	2	116.466	253.368957707071	50.2500179148253	3	-2.72443599799554	0.03	99
"Udranomia orcinus"	2	67.0275	273.61172269697	99.5854067974625	1	-2.07444272550015	0.01	99
"Unkana ambasa"	2	271.51706	260.632157181818	76.914975162631	77	0.141518641788111	0.77	99
"Urbanus dorantes"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Urbanus doryssus"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Urbanus esmeraldus"	2	247.46887	291.595582353535	139.063155183035	38	-0.317314189336894	0.38	99
"Urbanus procne"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Urbanus proteus"	2	271.51699	294.333384323232	128.14236216577	66	-0.178055047039917	0.66	99
"Vagrans egista"	2	247.469216	265.696377939394	83.4943774103673	46	-0.218304064354048	0.46	99
"Vanessa atalanta"	2	146.93824	264.321503545455	95.2258657775248	3	-1.23268255517567	0.03	99
"Vanessa indica"	5	185.4559052	274.62459589697	64.4839748247764	1	-1.38280388172828	0.01	99
"Vanessa tameamea"	2	93.3981	268.114352575758	92.1242573409618	1	-1.89652820677961	0.01	99
"Vanessula milca"	2	69.4758	267.843463151515	106.275976327714	3	-1.86653343498653	0.03	99
"Vansomerenia rogersi"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Veladyris pardalis"	2	79.32	268.01839449495	81.1064053107809	1	-2.32655354126349	0.01	99
"Venada nevada"	2	169.1905	277.279970141414	106.155273358808	3	-1.01822044936071	0.03	99
"Vertica verticalis"	2	99.1432	268.770169626263	81.4654507262533	1	-2.08219518966705	0.01	99
"Vettius lafrenaye"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Vindula arsinoe"	2	116.5963	291.628353090909	115.130385126593	1	-1.52029416820287	0.01	99
"Wagimo signata"	2	80.4628	270.421553777778	92.3463662867055	1	-2.05702467152868	0.01	99
"Wallengrenia otho"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Wallengrenia premnas"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Xanthodisca vibius"	2	51.8437	276.372270444444	97.4932570778929	1	-2.30301640517616	0.01	99
"Xanthotaenia busiris"	2	51.8437	276.372270444444	97.4932570778929	1	-2.30301640517616	0.01	99
"Xeniades orchamus"	2	213.46856	275.204076909091	97.6427109196334	4	-0.632259349701008	0.04	99
"Xenophanes tryxus"	2	76.7222	256.331343525253	75.0202965391459	1	-2.39414067673715	0.01	99
"Xois sesara"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Yamamotozephyrus kwangtungensis"	2	80.4628	270.421553777778	92.3463662867055	1	-2.05702467152868	0.01	99
"Yanguna cosyra"	2	102.1548	274.337197767677	88.4254403061919	1	-1.94720430196851	0.01	99
"Yoma sabina"	2	266.35092	270.357015333333	91.5363948067606	58	-0.0437650547827498	0.58	99
"Ypthima argus"	2	187.64298	258.536289272727	61.371363226139	3	-1.15515291735499	0.03	99
"Ypthimomorpha itonia"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Yramea cytheris"	2	141.2676	286.636868525253	116.924725897865	1	-1.24327226263703	0.01	99
"Zaretis callidryas"	2	125.2141	267.234412565657	93.1945808904796	2	-1.52391170397081	0.02	99
"Zaretis isidora"	2	231.571646	257.718719151515	75.8522173831251	19	-0.344710729014656	0.19	99
"Zegris eupheme"	2	163.20188	251.822614747475	67.1595704916262	6	-1.31955481696424	0.06	99
"Zela zeus"	2	99.1432	268.770169626263	81.4654507262533	1	-2.08219518966705	0.01	99
"Zemeros flegyas"	2	188	270.240789484849	79.904165667957	1	-1.0292428285479	0.01	99
"Zenonia zeno"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Zerene cesonia"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Zerynthia cerisyi"	2	176.8466	261.028659353535	73.0197446242557	3	-1.15286707433337	0.03	99
"Zerynthia polyxena"	2	176.8466	261.028659353535	73.0197446242557	3	-1.15286707433337	0.03	99
"Zesius chrysomallus"	8	244.538898607143	269.47796532215	43.6753469204179	23	-0.571010157296506	0.23	99
"Zestusa dorus"	2	80.4628	270.421553777778	92.3463662867055	1	-2.05702467152868	0.01	99
"Zethera pimplea"	2	95.4795	273.498210636364	88.9901911768869	1	-2.00043070232891	0.01	99
"Ziegleria hesperitis"	2	271.517133	267.88150769697	82.2738951289755	71	0.0441892935460385	0.71	99
"Zinaspa youngi"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Zintha hintza"	2	271.824905	264.578106757576	85.1314792384068	90	0.0851247776645571	0.9	99
"Zizeeria karsandra"	5	232.2342136	284.320705454545	66.7447071214962	5	-0.780383855153215	0.05	99
"Zizeeria knysna"	8	232.356802892857	280.338376857143	49.2531709000025	3	-0.974182435110655	0.03	99
"Zizina otis"	2	192	296.745691383838	135.435320170237	4	-0.773400109012752	0.04	99
"Zizula hylax"	6	194.8560758	273.313864529966	57.0335724224162	1	-1.37564219454592	0.01	99
"Zographetus ogygia"	2	271.51699	294.333384323232	128.14236216577	66	-0.178055047039917	0.66	99
"Zophopetes cerymica"	2	99.1432	268.770169626263	81.4654507262533	1	-2.08219518966705	0.01	99
"Zophopetes dysmephila"	2	99.1432	268.770169626263	81.4654507262533	1	-2.08219518966705	0.01	99
