"ntaxa"	"mntd.obs"	"mntd.rand.mean"	"mntd.rand.sd"	"mntd.obs.rank"	"mntd.obs.z"	"mntd.obs.p"	"runs"
"Pyrrhogyra neaerea"	2	121.5324	275.348022080808	97.6630343911144	1	-1.57496255404903	0.01	99
"Pyrrhogyra otolais"	2	121.5324	275.348022080808	97.6630343911144	1	-1.57496255404903	0.01	99
"Pyrrhopyge crida"	2	95.298	262.403355393939	74.2944737837536	1	-2.24922994784683	0.01	99
"Pyrrhopyge phidias"	3	234.224086	254.484569609428	41.9107672736916	26	-0.483419534582122	0.26	99
"Pyrrhopygopsis socrates"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Pythonides jovianus"	2	107.601644	266.686573070707	81.9978929142577	1	-1.94010996400915	0.01	99
"Quadrus cerialis"	2	264.788852	262.327414171717	71.9103300767101	68	0.0342292661660308	0.68	99
"Quedara monteithi"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Quinta cannae"	2	76.4774	267.900967363636	83.0568030807759	1	-2.30473074165243	0.01	99
"Rachana jalindra"	2	94.848	293.343180171717	121.24039365764	1	-1.63720336253798	0.01	99
"Ragadia luzonia"	0	NA	NA	NA	NA	NA	NA	99
"Ragadia makuta"	0	NA	NA	NA	NA	NA	NA	99
"Rapala varuna"	8	197.348302375	227.678539415404	28.607948884454	11	-1.06020313315388	0.11	99
"Rathinda amor"	15	196.4488872	210.742170354209	21.429734966848	27	-0.666983664348652	0.27	99
"Ravenna niveus"	2	80.4628	255.835765373737	60.3672058654657	1	-2.90510324040131	0.01	99
"Rekoa meton"	2	90.5191	280.34093749495	104.12746855498	1	-1.82297562909371	0.01	99
"Reliquia santamarta"	2	67.0275	269.081791636364	90.101803748385	1	-2.24251106227144	0.01	99
"Remelana jangala"	10	195.7055495	220.383061135354	27.5765810287388	19	-0.894872051384325	0.19	99
"Rhabdodryas trite"	2	237.158162	270.230798141414	90.8024905269498	19	-0.364226090600437	0.19	99
"Rhetus dysonii"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Rhinopalpa polynice"	2	93.3981	283.159976737374	107.307235141099	1	-1.76839778313041	0.01	99
"Rhinthon cubana"	2	76.4774	267.900967363636	83.0568030807759	1	-2.30473074165243	0.01	99
"Rimisia miris"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Rohana parisatis"	2	142.37061	276.649533787879	96.9106136164264	1	-1.38559564094142	0.01	99
"Sabera caesina"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Sahulana scintillata"	2	237.158162	270.230798141414	90.8024905269498	19	-0.364226090600437	0.19	99
"Saigusaozephyrus atabyrius"	2	80.4628	255.835765373737	60.3672058654657	1	-2.90510324040131	0.01	99
"Sais rosalia"	2	79.32	278.692871606061	106.936160775627	1	-1.86441022531549	0.01	99
"Salanoemia sala"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Sarangesa dasahara"	3	237.156026666667	248.664352289562	36.500731842669	29	-0.315290270685547	0.29	99
"Saribia perroti"	2	135.10077	267.288595363636	81.7785923875625	1	-1.61641111083419	0.01	99
"Sarmientoia eriopis"	2	102.661	261.701222707071	107.894074463907	4	-1.47404038171043	0.04	99
"Sarota myrtea"	5	238.2723574	242.350662406061	38.6420644686337	54	-0.105540556958882	0.54	99
"Sasakia charonda"	2	142.37061	276.649533787879	96.9106136164264	1	-1.38559564094142	0.01	99
"Satarupa gopala"	2	118	271.216897333333	89.428066582061	1	-1.71329766134146	0.01	99
"Satarupa nymphalis"	2	118	271.216897333333	89.428066582061	1	-1.71329766134146	0.01	99
"Satyrium eximia"	2	222.29648	252.970183858586	21.5794052638677	6	-1.42143416296767	0.06	99
"Satyrium pruni"	2	197.92288	261.69334810101	72.621594055679	6	-0.878119916400034	0.06	99
"Satyrium tengstroemi"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Satyrotaygetis satyrina"	2	213.46856	273.119646070707	109.774886232792	10	-0.543394651707577	0.1	99
"Satyrus ferula"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Scolitantides orion"	2	119.0588	265.09897010101	82.864332714368	2	-1.76240084626528	0.02	99
"Scolitantides vicrama"	2	142	272.602493989899	90.670181558162	2	-1.44041284296008	0.02	99
"Selenophanes cassiope"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Semalea pulvina"	2	51.8437	288.837142959596	116.357477433969	1	-2.0367702032221	0.01	99
"Semanga superba"	7	226.276635	232.74595062482	33.1716552996203	45	-0.19502540848161	0.45	99
"Sephisa chandra"	2	80.4628	255.835765373737	60.3672058654657	1	-2.90510324040131	0.01	99
"Sericinus montela"	2	176.8466	260.609469515152	62.2394110621738	3	-1.34581719340944	0.03	99
"Seseria dohertyi"	2	169.1905	273.662852909091	100.250987206023	4	-1.04210797140973	0.04	99
"Sevenia amulia"	2	123.7924	279.661954848485	101.244015384342	1	-1.53954339184171	0.01	99
"Shaanxiana takashimai"	2	64.188	290.286765141414	116.824273417175	1	-1.93537488852187	0.01	99
"Shijimiaeoides divina"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Shirozua jonasi"	20	203.1455116	203.276911608081	20.3438275872705	54	-0.00645896193905205	0.54	99
"Shizuyaozephyrus kyokoae"	2	80.4628	255.835765373737	60.3672058654657	1	-2.90510324040131	0.01	99
"Sibataniozephyrus fujisanus"	2	80.4628	255.835765373737	60.3672058654657	1	-2.90510324040131	0.01	99
"Siderone galanthis"	2	125.2141	275.078359353535	107.782158347407	3	-1.39043661447648	0.03	99
"Signeta flammeata"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Simiskina phalia"	2	76.7222	272.277587767677	108.578161807021	1	-1.80105634975883	0.01	99
"Siproeta epaphus"	2	136.87521	269.486807868687	91.0893202683924	1	-1.45584133768866	0.01	99
"Sithon nedymond"	2	271.517133	269.896680747475	80.487425543585	78	0.0201329865079079	0.78	99
"Sloperia proto"	2	142	272.602493989899	90.670181558162	2	-1.44041284296008	0.02	99
"Smyrna blomfildia"	2	93.3981	283.159976737374	107.307235141099	1	-1.76839778313041	0.01	99
"Sophista latifasciata"	2	271.825288	279.776346444444	103.919697393662	88	-0.0765115627148603	0.88	99
"Spalgis epeus"	0	NA	NA	NA	NA	NA	NA	99
"Spalgis lemolea"	0	NA	NA	NA	NA	NA	NA	99
"Spathilepia clonius"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Spialia colotes"	2	76.7222	272.277587767677	108.578161807021	1	-1.80105634975883	0.01	99
"Spialia orbifer"	2	189.1223	271.22908710101	107.958688439456	6	-0.760538945849236	0.06	99
"Spioniades artemides"	2	99.499	281.870192343434	112.030611471696	1	-1.62786929346993	0.01	99
"Splendeuptychia doxes"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Splendeuptychia libitina"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Stallingsia maculosus"	2	135.10077	267.288595363636	81.7785923875625	1	-1.61641111083419	0.01	99
"Staphylus ceos"	2	87.3223	276.002403212121	97.5013419500261	1	-1.9351539111003	0.01	99
"Staphylus hayhurstii"	2	87.3223	276.002403212121	97.5013419500261	1	-1.9351539111003	0.01	99
"Steroma bega"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Stibochiona coresia"	2	93.3981	283.159976737374	107.307235141099	1	-1.76839778313041	0.01	99
"Stichelia bocchoris"	2	88.4818	265.049302262626	94.5533160761569	2	-1.86738561469819	0.02	99
"Stichophthalma howqua"	2	213.46789	300.413676292929	131.81482602161	5	-0.659605515685125	0.05	99
"Stinga morrisoni"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Strymon melinus"	13	172.727460538462	216.618986754468	23.0455108807652	2	-1.90455861200456	0.02	99
"Stugeta bowkeri"	3	177.686153666667	251.136338858586	38.1238884914868	1	-1.9266184037948	0.01	99
"Stygionympha vigilans"	2	161.60271	293.71101589899	128.673851658861	2	-1.02669115904942	0.02	99
"Suada swerga"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Suastus gremius"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Suniana sunias"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Surendra quercetorum"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Symbrenthia hippoclus"	2	93.3981	283.159976737374	107.307235141099	1	-1.76839778313041	0.01	99
"Symmachia rubina"	4	233.85846075	246.586973974747	39.8944983737969	34	-0.319054349436505	0.34	99
"Symphaedra nais"	5	192.0624016	237.29703169495	33.9401978073359	5	-1.33277449800756	0.05	99
"Synale cynaxa"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Synapte silius"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Synargis calyce"	3	233.433847	253.867401447811	46.1512057717604	18	-0.442752342135221	0.18	99
"Systasea zampa"	2	76.7222	272.277587767677	108.578161807021	1	-1.80105634975883	0.01	99
"Tagiades flesus"	4	212.533778	240.662968146465	42.3879514563677	15	-0.663612870638951	0.15	99
"Tagiades gana"	2	123.508	299.178831717172	133.003661635923	1	-1.32079695819235	0.01	99
"Tagiades japetus"	2	271.51699	278.294404393939	108.172543239784	68	-0.06265373995059	0.68	99
"Tagiades litigiosa"	3	250.201671	249.613898080808	44.855083234077	53	0.0131038196077935	0.53	99
"Tajuria cippus"	2	94.848	293.343180171717	121.24039365764	1	-1.63720336253798	0.01	99
"Talbotia naganum"	3	178.306929666667	255.458253646465	44.3877857101445	2	-1.73812058307215	0.02	99
"Talicada nyseus"	2	119.0588	265.09897010101	82.864332714368	2	-1.76240084626528	0.02	99
"Talides sinois"	2	83.904298	276.047700191919	107.267212612347	1	-1.79125939336473	0.01	99
"Tanaecia lepidea"	3	208.300208333333	249.597840282828	39.5185785297301	6	-1.04501815313085	0.06	99
"Tapena thwaitesi"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Taractrocera luzonensis"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Taractrocera maevius"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Taraka hamada"	0	NA	NA	NA	NA	NA	NA	99
"Tarsoctenus corytus"	2	85.3277	279.390028626263	104.666352387172	1	-1.85410424840645	0.01	99
"Tartesa astarte"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Tarucus theophrastus"	2	102.7964	259.821325282828	77.3320983613549	3	-2.03052714991759	0.03	99
"Tatochila autodice"	5	186.4528612	248.243279888889	40.9372036047101	4	-1.50939520162485	0.04	99
"Taxila haquinus"	2	188	270.075955484849	98.7235071767	6	-0.831371958230223	0.06	99
"Taygetina kerea"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Taygetis virgilia"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Taygetis ypthima"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Tegosa claudina"	3	134.603509333333	256.048549845118	47.9445425879124	2	-2.53303158100006	0.02	99
"Teinopalpus imperialis"	3	271.619432666667	255.681472868687	42.2635780777833	90	0.377108624561959	0.9	99
"Telemiades amphion"	2	242.30299	273.760274484848	99.2624849170183	23	-0.316910104669919	0.23	99
"Telicota augias"	2	149.376799	275.179259040404	107.355856275644	2	-1.17182671169235	0.02	99
"Tellervo assarica"	2	61.789	277.138746444444	106.373130724825	1	-2.02447502463314	0.01	99
"Tellervo zoilus"	3	180.912310666667	253.449941804714	54.1822249826264	5	-1.33877173115918	0.05	99
"Temenis laothoe"	2	237.158082	266.924559525253	82.7518955729179	17	-0.359707500585572	0.17	99
"Teniorhinus harona"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Teniorhinus watsoni"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Teracolus subfasciatus"	2	138.5406	275.303411131313	98.2574503288531	1	-1.39188235267238	0.01	99
"Teratoneura isabellae"	0	NA	NA	NA	NA	NA	NA	99
"Teratozephyrus arisanus"	2	80.4628	255.835765373737	60.3672058654657	1	-2.90510324040131	0.01	99
"Terenthina terentia"	2	86.139	264.71707689899	71.0972624400384	1	-2.51174336071797	0.01	99
"Terinos clarissa"	3	208.305898666667	258.502456484848	47.8354375204884	5	-1.04935922864053	0.05	99
"Terinos terpander"	2	143.8503	262.787874515152	80.5055259932368	3	-1.47738398138214	0.03	99
"Teriocolias zelia"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Teriomima subpunctata"	0	NA	NA	NA	NA	NA	NA	99
"Texola elada"	2	208.31719	276.18128930303	97.2930126619574	3	-0.697522848211338	0.03	99
"Thaduka multicaudata"	2	123.7924	279.661954848485	101.244015384342	1	-1.53954339184171	0.01	99
"Thaleropis ionia"	2	231.572316	276.613927212121	107.216762444422	13	-0.420098594522191	0.13	99
"Thamala marciana"	2	87.6679	268.486079575758	91.6578468168564	1	-1.97275177036456	0.01	99
"Thauria aliris"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Theagenes dichrous"	2	142	272.602493989899	90.670181558162	2	-1.44041284296008	0.02	99
"Thecla betulae"	2	222.296936	281.847556171717	103.837350053486	5	-0.573499036146851	0.05	99
"Theclinesthes miskini"	4	214.1181205	238.438352078283	37.9080758096212	19	-0.641558060093103	0.19	99
"Theclopsis lydus"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Theope publius"	4	243.025734	245.055120914141	37.8972123174669	55	-0.0535497676489007	0.55	99
"Theope terambus"	2	195.5798	261.424170252525	72.1242329287913	3	-0.912929920759556	0.03	99
"Theope virgilius"	16	210.640124875	211.009506567551	22.7189386014867	51	-0.0162587565832123	0.51	99
"Thereus orasus"	2	242.77013	278.323087040404	108.493401137262	27	-0.327696953618623	0.27	99
"Theritas mavors"	2	247.469533	285.264866383838	110.030580213291	49	-0.34349844661887	0.49	99
"Theritas triquetra"	4	236.94298225	246.972084679293	39.5314029616891	39	-0.253699633150192	0.39	99
"Thespieus macareus"	2	103.1855	271.803668525253	90.5530568662791	1	-1.86209250532815	0.01	99
"Thestor protumnus"	0	NA	NA	NA	NA	NA	NA	99
"Thisbe irenea"	2	123.7924	279.661954848485	101.244015384342	1	-1.53954339184171	0.01	99
"Thisbe lycorias"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Thoressa varia"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Thorybes bathyllus"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Thorybes confusis"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Thracides phidon"	2	116.52108	280.319983141414	103.885375454958	1	-1.57672725755738	0.01	99
"Thymelicus lineola"	2	187.64298	287.826340909091	116.45197113822	1	-0.860297682640169	0.01	99
"Thymelicus sylvestris"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Thyridia psidii"	2	79.32	278.692871606061	106.936160775627	1	-1.86441022531549	0.01	99
"Tigridia acesta"	2	237.158323	268.566758080808	97.1997532218794	26	-0.323132868548663	0.26	99
"Timelaea albescens"	2	142.37061	276.649533787879	96.9106136164264	1	-1.38559564094142	0.01	99
"Tirumala limniace"	2	247.46919	274.14374420202	95.3287513659295	39	-0.279816464810571	0.39	99
"Tisiphone abeona"	2	89.2401	280.919288272727	112.633642891201	1	-1.70179338386383	0.01	99
"Tithorea tarricina"	2	61.789	277.138746444444	106.373130724825	1	-2.02447502463314	0.01	99
"Tmolus echion"	12	172.012584166667	217.407567194444	23.2166060079027	2	-1.95528075948421	0.02	99
"Tomares ballus"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Tongeia filicaudis"	2	119.0588	265.09897010101	82.864332714368	2	-1.76240084626528	0.02	99
"Tongeia fischeri"	2	119.0588	265.09897010101	82.864332714368	2	-1.76240084626528	0.02	99
"Torynesis mintha"	2	187.64298	287.826340909091	116.45197113822	1	-0.860297682640169	0.01	99
"Toxidia parvulus"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Toxidia peron"	4	161.37194	248.385720540404	37.6458740405111	1	-2.31137628646283	0.01	99
"Trapezites petalia"	2	135.10077	267.288595363636	81.7785923875625	1	-1.61641111083419	0.01	99
"Trapezites symmomus"	2	135.10077	267.288595363636	81.7785923875625	1	-1.61641111083419	0.01	99
"Triclema nigeriae"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Triclema rufoplagata"	2	105.77	255.328433919192	54.8547607827324	1	-2.72644400932783	0.01	99
"Trimenia argyroplaga"	0	NA	NA	NA	NA	NA	NA	99
"Triskelionia tricerata"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Trogonoptera brookiana"	2	176.8466	260.609469515152	62.2394110621738	3	-1.34581719340944	0.03	99
"Troides rhadamantus"	2	176.8466	260.609469515152	62.2394110621738	3	-1.34581719340944	0.03	99
"Troides richmondia"	2	176.8466	260.609469515152	62.2394110621738	3	-1.34581719340944	0.03	99
"Tsitana tsita"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Turanana endymion"	2	239.74882	271.111296848485	91.9653738409119	23	-0.341024839443787	0.23	99
"Tuxentius melaena"	2	225.40275	262.997459959596	73.2758032060416	8	-0.513057630414296	0.08	99
"Udara albocaeruleus"	9	210.702062222222	227.123379608305	26.5314362287365	29	-0.618938124740375	0.29	99
"Udara dilectus"	2	80.4628	255.835765373737	60.3672058654657	1	-2.90510324040131	0.01	99
"Udaspes folus"	3	154.0907	253.06173486532	46.8495258357103	1	-2.11253012917114	0.01	99
"Udranomia kikkawai"	2	116.466	264.871472525253	81.3575033052074	1	-1.82411537345878	0.01	99
"Udranomia orcinus"	2	67.0275	269.081791636364	90.101803748385	1	-2.24251106227144	0.01	99
"Unkana ambasa"	2	271.51706	275.917312939394	106.962026155074	73	-0.0411384591108479	0.73	99
"Urbanus dorantes"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Urbanus doryssus"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Urbanus esmeraldus"	2	247.46887	282.86891210101	111.660847045219	37	-0.317031824831797	0.37	99
"Urbanus procne"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Urbanus proteus"	2	271.51699	278.440069606061	118.919389918531	79	-0.0582165752010958	0.79	99
"Vagrans egista"	2	247.469216	269.058383878788	91.5350622366965	47	-0.235856811054122	0.47	99
"Vanessa atalanta"	2	146.93824	286.123847141414	110.458891926876	2	-1.26006702324658	0.02	99
"Vanessa indica"	5	163.2975306	236.155596874747	36.1371365638173	2	-2.01615493651751	0.02	99
"Vanessa tameamea"	2	93.3981	283.159976737374	107.307235141099	1	-1.76839778313041	0.01	99
"Vanessula milca"	2	69.4758	254.682101676768	45.778500090804	1	-4.04570489005541	0.01	99
"Vansomerenia rogersi"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Veladyris pardalis"	2	79.32	278.692871606061	106.936160775627	1	-1.86441022531549	0.01	99
"Venada nevada"	2	169.1905	273.662852909091	100.250987206023	4	-1.04210797140973	0.04	99
"Vertica verticalis"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Vettius lafrenaye"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Vindula arsinoe"	2	116.5963	254.394204636364	64.645035957992	3	-2.13160844594329	0.03	99
"Wagimo signata"	2	80.4628	255.835765373737	60.3672058654657	1	-2.90510324040131	0.01	99
"Wallengrenia otho"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Wallengrenia premnas"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Xanthodisca vibius"	2	51.8437	288.837142959596	116.357477433969	1	-2.0367702032221	0.01	99
"Xanthotaenia busiris"	2	51.8437	288.837142959596	116.357477433969	1	-2.0367702032221	0.01	99
"Xeniades orchamus"	2	213.46856	289.41618010101	131.126269434689	13	-0.579194546054235	0.13	99
"Xenophanes tryxus"	2	76.7222	272.277587767677	108.578161807021	1	-1.80105634975883	0.01	99
"Xois sesara"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Yamamotozephyrus kwangtungensis"	2	80.4628	255.835765373737	60.3672058654657	1	-2.90510324040131	0.01	99
"Yanguna cosyra"	2	102.1548	283.801979676768	111.089946782047	1	-1.63513607611273	0.01	99
"Yoma sabina"	2	266.35092	262.385270545455	73.8230210898627	60	0.0537183306236982	0.6	99
"Ypthima argus"	2	187.64298	287.826340909091	116.45197113822	1	-0.860297682640169	0.01	99
"Ypthimomorpha itonia"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Yramea cytheris"	2	141.2676	267.312218646465	81.0802267820032	1	-1.55456667610656	0.01	99
"Zaretis callidryas"	2	125.2141	275.078359353535	107.782158347407	3	-1.39043661447648	0.03	99
"Zaretis isidora"	2	231.571646	260.560499262626	75.8736266507967	15	-0.382067584511882	0.15	99
"Zegris eupheme"	2	163.20188	280.769289545455	111.663327165906	1	-1.0528739607658	0.01	99
"Zela zeus"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Zemeros flegyas"	2	188	270.075955484849	98.7235071767	6	-0.831371958230223	0.06	99
"Zenonia zeno"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Zerene cesonia"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Zerynthia cerisyi"	2	176.8466	260.609469515152	62.2394110621738	3	-1.34581719340944	0.03	99
"Zerynthia polyxena"	2	176.8466	260.609469515152	62.2394110621738	3	-1.34581719340944	0.03	99
"Zesius chrysomallus"	8	223.21463175	226.353056127525	28.3251126293334	52	-0.110800067014565	0.52	99
"Zestusa dorus"	2	80.4628	255.835765373737	60.3672058654657	1	-2.90510324040131	0.01	99
"Zethera pimplea"	2	95.4795	287.043633616162	116.81096047351	1	-1.63994999133326	0.01	99
"Ziegleria hesperitis"	2	271.517133	269.030308060606	90.3245542316634	79	0.0275321030980758	0.79	99
"Zinaspa youngi"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Zintha hintza"	2	271.824905	267.145787868687	81.7129908661069	92	0.057262830324987	0.92	99
"Zizeeria karsandra"	5	206.5498436	239.754683335354	36.7193275507462	11	-0.904287794744181	0.11	99
"Zizeeria knysna"	8	204.06584725	228.43452702399	30.0955956887626	20	-0.809709168942914	0.2	99
"Zizina otis"	2	192	271.815056828283	90.009529642657	4	-0.886740072358485	0.04	99
"Zizula hylax"	6	149.951031333333	234.885337272727	29.8603895140364	1	-2.84438037552956	0.01	99
"Zographetus ogygia"	2	271.51699	278.440069606061	118.919389918531	79	-0.0582165752010958	0.79	99
"Zophopetes cerymica"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
"Zophopetes dysmephila"	2	99.1432	282.792666393939	112.934468295496	2	-1.62615956993232	0.02	99
