ntaxa	mntd.obs	mntd.rand.mean	mntd.rand.sd	mntd.obs.rank	mntd.obs.z	mntd.obs.p	runs
Triclema nigeriae	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Triclema rufoplagata	1	NA	NA	NA	NA	NA	NA	99
Trimenia argyroplaga	0	NA	NA	NA	NA	NA	NA	99
Triskelionia tricerata	1	NA	NA	NA	NA	NA	NA	99
Trogonoptera brookiana	2	176.8466	264.64442220202	83.901335399023	2	-1.04644129660709	0.02	99
Troides rhadamantus	2	176.8466	264.64442220202	83.901335399023	2	-1.04644129660709	0.02	99
Troides richmondia	1	NA	NA	NA	NA	NA	NA	99
Tsitana tsita	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Turanana endymion	1	NA	NA	NA	NA	NA	NA	99
Tuxentius melaena	2	225.40275	277.183923636364	97.3828823619865	10	-0.531727675135815	0.1	99
Udara albocaeruleus	6	207.415666666667	243.462170686869	39.1510954048085	14	-0.920702311071858	0.14	99
Udara dilectus	2	80.4628	285.905207141414	110.186167966966	1	-1.86450269513871	0.01	99
Udaspes folus	2	271.51722	253.905326151515	64.3394214487135	84	0.273734103476883	0.84	99
Udranomia kikkawai	2	116.466	259.530491313131	87.1534647243663	3	-1.64152385410713	0.03	99
Udranomia orcinus	1	NA	NA	NA	NA	NA	NA	99
Unkana ambasa	2	271.51706	252.347017818182	48.1644913137838	75	0.398011930758876	0.75	99
Urbanus dorantes	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Urbanus doryssus	1	NA	NA	NA	NA	NA	NA	99
Urbanus esmeraldus	0	NA	NA	NA	NA	NA	NA	99
Urbanus procne	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Urbanus proteus	2	271.51699	264.31906730303	84.1890412404555	80	0.0854971453637472	0.8	99
Vagrans egista	2	247.469216	273.606133858586	98.6241168496989	48	-0.265015481947665	0.48	99
Vanessa atalanta	2	146.93824	275.194249363636	99.0819736551196	3	-1.29444342530019	0.03	99
Vanessa indica	4	172.34402325	250.796756563131	39.065429802015	2	-2.00823934897767	0.02	99
Vanessa tameamea	2	93.3981	276.822328515152	105.990009648165	1	-1.73058035492242	0.01	99
Vanessula milca	1	NA	NA	NA	NA	NA	NA	99
Vansomerenia rogersi	1	NA	NA	NA	NA	NA	NA	99
Veladyris pardalis	1	NA	NA	NA	NA	NA	NA	99
Venada nevada	2	169.1905	274.690617959596	97.9150602667281	1	-1.07746568987657	0.01	99
Vertica verticalis	1	NA	NA	NA	NA	NA	NA	99
Vettius lafrenaye	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Vindula arsinoe	2	116.5963	273.200632525253	100.234797064402	2	-1.56237491481758	0.02	99
Wagimo signata	2	80.4628	285.905207141414	110.186167966966	1	-1.86450269513871	0.01	99
Wallengrenia otho	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Wallengrenia premnas	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Xanthodisca vibius	2	51.8437	254.94350220202	46.7531995776232	1	-4.344083485983	0.01	99
Xanthotaenia busiris	1	NA	NA	NA	NA	NA	NA	99
Xeniades orchamus	1	NA	NA	NA	NA	NA	NA	99
Xenophanes tryxus	2	76.7222	271.933331090909	101.975935652234	2.5	-1.91428624647909	0.025	99
Xois sesara	1	NA	NA	NA	NA	NA	NA	99
Yamamotozephyrus kwangtungensis	2	80.4628	285.905207141414	110.186167966966	1	-1.86450269513871	0.01	99
Yanguna cosyra	2	102.1548	263.015500494949	83.9061791260689	1	-1.91714963272558	0.01	99
Yoma sabina	2	266.35092	269.961646282828	92.4429519365006	60	-0.0390589677978745	0.6	99
Ypthima argus	2	187.64298	265.406275919192	83.3312280470966	4	-0.933183126441413	0.04	99
Ypthimomorpha itonia	0	NA	NA	NA	NA	NA	NA	99
Yramea cytheris	2	141.2676	277.962635	105.871533734983	2	-1.29114059443187	0.02	99
Zaretis callidryas	2	125.2141	274.930289666667	89.4510945286018	1	-1.67372115965328	0.01	99
Zaretis isidora	0	NA	NA	NA	NA	NA	NA	99
Zegris eupheme	1	NA	NA	NA	NA	NA	NA	99
Zela zeus	2	99.1432	274.820330030303	99.5868342410952	2	-1.7640597913274	0.02	99
Zemeros flegyas	2	188	263.555562969697	84.2875770599243	6	-0.896402122414561	0.06	99
Zenonia zeno	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Zerene cesonia	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Zerynthia cerisyi	2	176.8466	264.64442220202	83.901335399023	2	-1.04644129660709	0.02	99
Zerynthia polyxena	2	176.8466	264.64442220202	83.901335399023	2	-1.04644129660709	0.02	99
Zesius chrysomallus	6	229.2423265	233.343806008418	37.2297533052458	43	-0.110166711951852	0.43	99
Zestusa dorus	2	80.4628	285.905207141414	110.186167966966	1	-1.86450269513871	0.01	99
Zethera pimplea	2	95.4795	264.633652515152	83.0803028583689	1	-2.03603196781212	0.01	99
Ziegleria hesperitis	0	NA	NA	NA	NA	NA	NA	99
Zinaspa youngi	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Zintha hintza	1	NA	NA	NA	NA	NA	NA	99
Zizeeria karsandra	5	206.5498436	247.394135470707	38.945326449235	10	-1.04875977670767	0.1	99
Zizeeria knysna	7	210.915112571429	239.928726157287	34.3854103205155	17	-0.84377686104121	0.17	99
Zizina otis	2	192	271.079970969697	90.5561735831429	5	-0.873269793109034	0.05	99
Zizula hylax	4	162.9500275	251.945068108586	42.4422074006386	1	-2.09685230950657	0.01	99
Zographetus ogygia	2	271.51699	264.31906730303	84.1890412404555	80	0.0854971453637472	0.8	99
Zophopetes cerymica	2	99.1432	274.820330030303	99.5868342410952	2	-1.7640597913274	0.02	99
Zophopetes dysmephila	2	99.1432	274.820330030303	99.5868342410952	2	-1.7640597913274	0.02	99
