ntaxa	mpd.obs	mpd.rand.mean	mpd.rand.sd	mpd.obs.rank	mpd.obs.z	mpd.obs.p	runs
Triskelionia tricerata	1	NA	NA	NA	NA	NA	NA	99
Trogonoptera brookiana	2	176.8466	268.871724939394	90.9725454014868	2	-1.01157029885513	0.02	99
Troides rhadamantus	2	176.8466	268.871724939394	90.9725454014868	2	-1.01157029885513	0.02	99
Troides richmondia	1	NA	NA	NA	NA	NA	NA	99
Tsitana tsita	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Turanana endymion	1	NA	NA	NA	NA	NA	NA	99
Tuxentius melaena	2	225.40275	282.408746121212	112.229141897918	11	-0.50794290286086	0.11	99
Udara albocaeruleus	6	233.38188	271.363562853199	50.192108586031	6	-0.75672618511527	0.06	99
Udara dilectus	2	80.4628	300.238756787879	131.788572764126	1	-1.66764046516561	0.01	99
Udaspes folus	2	271.51722	265.754058808081	83.857236001318	83	0.0687258663262963	0.83	99
Udranomia kikkawai	2	116.466	294.447845323232	128.138687448651	1	-1.38897821467506	0.01	99
Udranomia orcinus	1	NA	NA	NA	NA	NA	NA	99
Unkana ambasa	2	271.51706	274.602632616162	105.045279822999	73	-0.0293737388425337	0.73	99
Urbanus dorantes	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Urbanus doryssus	1	NA	NA	NA	NA	NA	NA	99
Urbanus esmeraldus	0	NA	NA	NA	NA	NA	NA	99
Urbanus procne	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Urbanus proteus	2	271.51699	283.522687131313	110.981371966794	70	-0.10817758799112	0.7	99
Vagrans egista	2	247.469216	269.50226159596	90.54274466551	50	-0.243344131850164	0.5	99
Vanessa atalanta	2	146.93824	267.266521131313	82.8712309045868	2	-1.45199099636703	0.02	99
Vanessa indica	4	195.849333166667	270.248599170034	64.249944796402	1	-1.15796622454893	0.01	99
Vanessa tameamea	2	93.3981	268.116829	69.8501055774009	1	-2.50133808038979	0.01	99
Vanessula milca	1	NA	NA	NA	NA	NA	NA	99
Vansomerenia rogersi	1	NA	NA	NA	NA	NA	NA	99
Veladyris pardalis	1	NA	NA	NA	NA	NA	NA	99
Venada nevada	2	169.1905	275.081330414141	97.2755407158592	1	-1.08856583715579	0.01	99
Vertica verticalis	1	NA	NA	NA	NA	NA	NA	99
Vettius lafrenaye	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Vindula arsinoe	2	116.5963	278.761845919192	105.6259293437	1	-1.53528160108789	0.01	99
Wagimo signata	2	80.4628	300.238756787879	131.788572764126	1	-1.66764046516561	0.01	99
Wallengrenia otho	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Wallengrenia premnas	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Xanthodisca vibius	2	51.8437	256.751727969697	60.6456989195453	1	-3.37877263549283	0.01	99
Xanthotaenia busiris	1	NA	NA	NA	NA	NA	NA	99
Xeniades orchamus	1	NA	NA	NA	NA	NA	NA	99
Xenophanes tryxus	2	76.7222	285.527610707071	110.206080678118	1	-1.89468139527558	0.01	99
Xois sesara	1	NA	NA	NA	NA	NA	NA	99
Yamamotozephyrus kwangtungensis	2	80.4628	300.238756787879	131.788572764126	1	-1.66764046516561	0.01	99
Yanguna cosyra	2	102.1548	297.323426575758	134.10425091595	2	-1.45535003732342	0.02	99
Yoma sabina	2	266.35092	259.637652414141	74.931956264158	63	0.0895915163644238	0.63	99
Ypthima argus	2	187.64298	270.79732769697	92.0498476993296	4	-0.90336214317903	0.04	99
Ypthimomorpha itonia	0	NA	NA	NA	NA	NA	NA	99
Yramea cytheris	2	141.2676	261.006042424242	75.1996584536831	3	-1.59227375345051	0.03	99
Zaretis callidryas	2	125.2141	275.910577151515	107.15482170397	2	-1.40634340811873	0.02	99
Zaretis isidora	0	NA	NA	NA	NA	NA	NA	99
Zegris eupheme	1	NA	NA	NA	NA	NA	NA	99
Zela zeus	2	99.1432	266.184749878788	96.4424403565725	3	-1.73203362815367	0.03	99
Zemeros flegyas	2	188	274.990880030303	98.4657306810088	4	-0.883463509879596	0.04	99
Zenonia zeno	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Zerene cesonia	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Zerynthia cerisyi	2	176.8466	268.871724939394	90.9725454014868	2	-1.01157029885513	0.02	99
Zerynthia polyxena	2	176.8466	268.871724939394	90.9725454014868	2	-1.01157029885513	0.02	99
Zesius chrysomallus	6	247.848262466667	275.766695059259	55.7230949585308	28	-0.501020853442716	0.28	99
Zestusa dorus	2	80.4628	300.238756787879	131.788572764126	1	-1.66764046516561	0.01	99
Zethera pimplea	2	95.4795	288.865761414141	112.863907675222	1	-1.71344644534754	0.01	99
Ziegleria hesperitis	0	NA	NA	NA	NA	NA	NA	99
Zinaspa youngi	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Zintha hintza	1	NA	NA	NA	NA	NA	NA	99
Zizeeria karsandra	5	232.2342136	273.896499024242	56.495039794256	5	-0.737450324417301	0.05	99
Zizeeria knysna	7	236.209490666667	272.738054885041	45.8800384241502	5	-0.796175536748166	0.05	99
Zizina otis	2	192	277.562907161616	106.46672941564	4	-0.803658641823996	0.04	99
Zizula hylax	4	215.8521235	280.648849656566	74.5782040040513	3	-0.868842673565131	0.03	99
Zographetus ogygia	2	271.51699	283.522687131313	110.981371966794	70	-0.10817758799112	0.7	99
Zophopetes cerymica	2	99.1432	266.184749878788	96.4424403565725	3	-1.73203362815367	0.03	99
Zophopetes dysmephila	2	99.1432	266.184749878788	96.4424403565725	3	-1.73203362815367	0.03	99
