Tree_label	Lep_family	Lep_accepted_name	PD	Num.families	mpd.obs	mpd.rand.mean	mpd.rand.sd	mpd.obs.rank	mpd.obs.z	mpd.obs.p	mntd.obs	mntd.rand.mean	mntd.rand.sd	mntd.obs.rank	mntd.obs.z	mntd.obs.p	PD.3sources	Num.families.3sources	mpd.obs.3sources	mpd.rand.mean.3sources	mpd.rand.sd.3sources	mpd.obs.rank.3sources	mpd.obs.z.3sources	mpd.obs.p.3sources	mntd.obs.3sources	mntd.rand.mean.3sources	mntd.rand.sd.3sources	mntd.obs.rank.3sources	mntd.obs.z.3sources	mntd.obs.p.3sources
MGCLLOAN333_X_Nymphalidae_Satyrinae_Satyrini_Capronnieria_galesus_X_ME	Nymphalidae	Capronnieria galesus	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005539_RVcoll17I127_Nymphalidae_Satyrinae_Satyrini_Cassionympha_cassius	Nymphalidae	Cassionympha cassius	418.871532	2	187.64228	260.8054507	59.18367953	1	-1.236205172	0.01	187.64228	276.4745144	106.666904	6	-0.832800344	0.06	418.871532	2	187.64228	260.3702118	59.03036785	2	-1.232042666	0.02	187.64228	274.8533209	88.73298721	1	-0.982848021	0.01
BN004324_ME12C686_Nymphalidae_Nymphalinae_Kallimini_Catacroptera_cloanthe	Nymphalidae	Catacroptera cloanthe	414.801402	2	179.50233	257.5041934	62.12607416	4	-1.255541485	0.04	179.50233	257.9763029	74.81623816	4	-1.048889584	0.04	414.801402	2	179.50233	279.879114	104.0181602	1	-0.96499288	0.01	179.50233	261.8870471	71.62276822	1	-1.150258767	0.01
BN001548_LEP32864_Nymphalidae_Biblidinae_Epicaliini_Catonephele_numilia	Nymphalidae	Catonephele numilia	584.698038	3	263.706692	272.7646925	68.91970916	80	-0.131428304	0.8	255.587995	256.5043562	50.1385464	76	-0.018276581	0.76	325.050651	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN006955_LEP79161_Nymphalidae_Danainae_Ithomiini_Ceratinia_neso	Nymphalidae	Ceratinia neso	325.050802	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002976_LEP36422_Nymphalidae_Satyrinae_Satyrini_Cercyonis_oetus	Nymphalidae	Cercyonis oetus	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005153_LEP28730_Nymphalidae_Satyrinae_Satyrini_Cercyonis_pegala	Nymphalidae	Cercyonis pegala	554.630686	3	243.5590427	269.4712572	75.00142839	31	-0.345489614	0.31	215.601008	258.2941282	51.17654464	10	-0.834232176	0.1	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RF140009_X_Nymphalidae_Heliconiinae_Acraeini_Cethosia_biblis_X_ME	Nymphalidae	Cethosia biblis	325.050658	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050658	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004321_JT10K020_Nymphalidae_Heliconiinae_Acraeini_Cethosia_cydippe	Nymphalidae	Cethosia cydippe	448.785258	2	247.469306	276.3873711	105.7582328	49	-0.273435593	0.49	247.469306	264.0271576	70.55834897	50	-0.234668921	0.5	325.050658	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN006309_N14242_Nymphalidae_Limenitidinae_Limenitidini_Chalinga_elwesi	Nymphalidae	Chalinga elwesi	325.0504	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.0504	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN006268_YI17V268_Nymphalidae_Charaxinae_Charaxini_Charaxes_bernardus	Nymphalidae	Charaxes bernardus	764.607346	5	240.6062528	271.8563109	53.27844977	14	-0.586542181	0.14	202.417105	244.9971707	28.98258828	5	-1.469160219	0.05	579.541597	3	260.2690647	275.1569304	78.45151733	66	-0.189771546	0.66	248.713057	246.4877906	34.33656004	60	0.064807494	0.6
RF140001_X_Nymphalidae_Charaxinae_Charaxini_Charaxes_brutus_X_ME	Nymphalidae	Charaxes brutus	627.036869	4	214.467695	276.2272585	68.18881524	1	-0.905713984	0.01	190.5672568	253.4626966	45.0001885	5	-1.397670586	0.05	627.036869	4	214.467695	276.70668	73.35921209	5	-0.848414033	0.05	190.5672568	253.2853634	45.7275371	4	-1.371561002	0.04
BN001643_LEP48085_Nymphalidae_Charaxinae_Charaxini_Charaxes_contrarius	Nymphalidae	Charaxes contrarius	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN006938_LEP79155_Nymphalidae_Charaxinae_Charaxini_Charaxes_jasius	Nymphalidae	Charaxes jasius	1338.554481	10	242.8492498	272.0059339	37.11480089	8	-0.785581045	0.08	214.1581265	227.166971	23.40378431	30	-0.555843631	0.3	1035.187593	7	246.9093142	269.4728022	45.71976271	28	-0.493517173	0.28	230.8105171	233.809872	30.63609336	58	-0.097902653	0.58
SRR5175869_X_Nymphalidae_Charaxinae_Charaxini_Charaxes_varanes	Nymphalidae	Charaxes varanes	404.967844	2	159.835339	256.9411956	75.85717102	3	-1.280114395	0.03	159.835339	279.8446816	104.5314732	1	-1.148068988	0.01	404.967844	2	159.835339	285.7006387	111.1382514	2	-1.132511068	0.02	159.835339	273.635818	98.51392835	2	-1.155171466	0.02
BN001642_LEP50447_Nymphalidae_Charaxinae_Charaxini_Charaxes_zoolina	Nymphalidae	Charaxes zoolina	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004302_VL05N265_Nymphalidae_Satyrinae_Satyrini_Chazara_briseis	Nymphalidae	Chazara briseis	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004432_DL13F035_Nymphalidae_Cyrestinae_Cyrestini_Chersonesia_rahria	Nymphalidae	Chersonesia rahria	325.050862	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050862	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004340_BD02B798_Nymphalidae_Satyrinae_Satyrini_Chillanella_stelligera	Nymphalidae	Chillanella stelligera	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004516_FH16Y041_Nymphalidae_Apaturinae_X_Chitoria_chrysolora	Nymphalidae	Chitoria chrysolora	325.050872	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050872	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KW14061801_X_Nymphalidae_Satyrinae_Satyrini_Amiga_arnaca_X_ME	Nymphalidae	Chloreuptychia arnaca	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004336_RE01H191_Nymphalidae_Nymphalinae_Melitaeini_Chlosyne_janais	Nymphalidae	Chlosyne janais	325.049922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.049922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004383_CN17Z010_Nymphalidae_Heliconiinae_Vagrantini_Cirrochroa_aoris	Nymphalidae	Cirrochroa aoris	325.050678	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050678	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN001652_LEP40576_Nymphalidae_Heliconiinae_Vagrantini_Cirrochroa_orissa	Nymphalidae	Cirrochroa orissa	325.050678	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KW140701802_X_Nymphalidae_Satyrinae_Satyrini_Cissia_confusa_X_ME	Nymphalidae	Cissia confusa	779.463122	6	200.9962107	268.9084134	50.58791964	1	-1.342458896	0.01	165.3903183	242.7608691	34.29271367	1	-2.256180468	0.01	529.994222	3	207.7851067	266.1987555	63.42568958	1	-0.920977749	0.01	202.1018767	250.1570072	51.96176652	8	-0.924817107	0.08
KW14072104_X_Nymphalidae_Satyrinae_Satyrini_Cissia_labe_X_ME	Nymphalidae	Cissia labe	431.784452	2	213.46789	262.5077855	84.63084906	9	-0.579456499	0.09	213.46789	270.4153684	91.45992604	6	-0.622649513	0.06	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LEP16935_X_Nymphalidae_Satyrinae_Satyrini_Cissia_myncea_X_ME	Nymphalidae	Cissia myncea	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MGCLLOAN191_X_Nymphalidae_Satyrinae_Satyrini_Cissia_palladia_X_ME	Nymphalidae	Cissia palladia	418.872232	2	187.64298	261.824786	82.92062405	3	-0.894612249	0.03	187.64298	287.314349	117.0961813	2	-0.85119231	0.02	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KW14062803_X_Nymphalidae_Satyrinae_Satyrini_Cissia_penelope_X_ME	Nymphalidae	Cissia penelope	418.872232	2	187.64298	261.824786	82.92062405	3	-0.894612249	0.03	187.64298	287.314349	117.0961813	2	-0.85119231	0.02	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004183_DL16N093_Nymphalidae_Satyrinae_Satyrini_Coelites_nothis	Nymphalidae	Coelites nothis	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LEP22829_X_Nymphalidae_Satyrinae_Satyrini_Coenonympha_pamphilus_X_ME	Nymphalidae	Coenonympha pamphilus	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN006922_LEP78418_Nymphalidae_Satyrinae_Satyrini_Coenyra_hebe	Nymphalidae	Coenyra hebe	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN001672_LEP41122_Nymphalidae_Nymphalinae_Coeini_Colobura_dirce	Nymphalidae	Colobura dirce	672.709604	4	234.4653265	263.9620701	50.89557266	7	-0.579554214	0.07	229.0800445	255.1985457	46.13404585	23	-0.56614374	0.23	437.751762	2	225.40276	293.9767028	121.5311745	6	-0.564249815	0.06	225.40276	271.4193798	89.7697758	10	-0.512607048	0.1
BN004311_RV06A361_Nymphalidae_Charaxinae_Anaeini_Consul_fabius	Nymphalidae	Consul fabius	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.05077	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LEP14866_X_Nymphalidae_Satyrinae_Satyrini_Corades_medeba_X_ME	Nymphalidae	Corades medeba	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004461_DL16V317_Nymphalidae_Heliconiinae_Vagrantini_Cupha_erymanthis	Nymphalidae	Cupha erymanthis	641.14919	4	218.621495	270.0713198	58.94685436	3	-0.872817139	0.03	205.504995	249.3756932	48.88643798	13	-0.897400178	0.13	641.14919	4	218.621495	260.4951874	54.55617802	4	-0.767533466	0.04	205.504995	244.7946274	43.22531173	13	-0.908949659	0.13
BN003847_RV06A549_Nymphalidae_Biblidinae_Epicaliini_Cybdelis_phaesyla	Nymphalidae	Cybdelis phaesyla	325.050651	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN001678_LEP40144_Nymphalidae_Satyrinae_Satyrini_Cyllopsis_pyracmon	Nymphalidae	Cyllopsis pyracmon	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DJM10A349_X_Nymphalidae_Limenitidinae_Cymothoini_Cymothoe_lurida_X_ME	Nymphalidae	Cymothoe lurida	509.413498	3	185.8165733	270.8439046	76.20322207	2	-1.115797062	0.02	182.9090867	249.9016189	45.86387247	5	-1.460681984	0.05	325.050678	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN001681_BNSZS00486_Nymphalidae_Limenitidinae_Adoliadini_Cynandra_opis	Nymphalidae	Cynandra opis	325.050735	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN001689_LEP37080_Nymphalidae_Cyrestinae_Cyrestini_Cyrestis_acilia	Nymphalidae	Cyrestis acilia	325.050862	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050862	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DL01P214_X_Nymphalidae_Cyrestinae_Cyrestini_Cyrestis_nivea_X_ME	Nymphalidae	Cyrestis nivea	325.050862	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050862	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN006980_LEP79223_Nymphalidae_Satyrinae_Satyrini_Daedalma_dinias	Nymphalidae	Daedalma dinias	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA0049599151_X_Nymphalidae_Danainae_Danaini_Danaus_chrysippus	Nymphalidae	Danaus chrysippus	325.050552	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050552	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR1552522_X_Nymphalidae_Danainae_Danaini_Danaus_eresimus	Nymphalidae	Danaus eresimus	385.098052	2	120.09499	255.1357147	43.98291624	1	-3.070299475	0.01	120.09499	269.6409253	90.78097165	1	-1.647326886	0.01	385.098052	2	120.09499	265.7738538	81.79537805	1	-1.781015838	0.01	120.09499	272.6104365	101.3441059	4	-1.504926658	0.04
SRR1552521_X_Nymphalidae_Danainae_Danaini_Danaus_erippus	Nymphalidae	Danaus erippus	325.050552	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050552	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN007172_LEP43439_Nymphalidae_Danainae_Danaini_Danaus_gilippus	Nymphalidae	Danaus gilippus	325.050552	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050552	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR8890683_X_Nymphalidae_Danainae_Danaini_Danaus_melanippus	Nymphalidae	Danaus melanippus	645.278466	4	224.8129737	265.2085827	61.45557576	6	-0.657313978	0.06	204.9896195	241.8167382	32.65001555	7	-1.127935716	0.07	431.792052	2	213.48328	267.0394569	81.50262797	7	-0.657109816	0.07	213.48328	260.4954527	72.41766193	8	-0.649181034	0.08
DanausR_X_Nymphalidae_Danainae_Danaini_Danaus_plexippus	Nymphalidae	Danaus plexippus	325.050552	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050552	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN006899_LEP78430_Nymphalidae_Satyrinae_Brassolini_Dasyophthalma_rusina	Nymphalidae	Dasyophthalma rusina	431.784452	2	213.46789	262.5077855	84.63084906	9	-0.579456499	0.09	213.46789	270.4153684	91.45992604	6	-0.622649513	0.06	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN006278_FH18Z054_Nymphalidae_Satyrinae_Satyrini_Davidina_armandi	Nymphalidae	Davidina armandi	325.050752	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LEP22840_X_Nymphalidae_Biblidinae_Callicorini_Diaethria_anna_X_ME	Nymphalidae	Diaethria anna	325.050872	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002927_LEP36849_Nymphalidae_Biblidinae_Callicorini_Diaethria_clymena	Nymphalidae	Diaethria clymena	443.629925	2	237.158333	284.9427741	118.456908	19	-0.40339092	0.19	237.158333	284.5738808	118.147966	26	-0.401323437	0.26	443.629925	2	237.158333	265.4141097	81.64795127	23	-0.34606841	0.23	237.158333	289.3695	116.059335	15	-0.449866157	0.15
DL09X138_X_Nymphalidae_Pseudergolinae_Pseudergolini_Dichorragia_nesimachus_X_ME	Nymphalidae	Dichorragia nesimachus	325.050662	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050662	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004856_VN16D020_Nymphalidae_Apaturinae_X_Dilipa_morgiana	Nymphalidae	Dilipa morgiana	325.050872	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN006920_LEP78420_Nymphalidae_Satyrinae_Dirini_Dingana_dingana	Nymphalidae	Dingana dingana	460.809261	2	271.517139	263.8260431	70.93179615	78	0.108429454	0.78	271.517139	268.5220667	91.71422291	78	0.032656574	0.78	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004356_RV04I654_Nymphalidae_Heliconiinae_Heliconiini_Dione_juno	Nymphalidae	Dione juno	325.050658	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050658	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN007028_LEP79391_Nymphalidae_Satyrinae_Dirini_Dira_clytus	Nymphalidae	Dira clytus	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN001699_LEP41130_Nymphalidae_Danainae_Ithomiini_Dircenna_jemina	Nymphalidae	Dircenna jemina	325.050802	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004166_HD16P153_Nymphalidae_Satyrinae_Amathusiini_Discophora_celinde	Nymphalidae	Discophora celinde	431.784452	2	213.46789	262.5077855	84.63084906	9	-0.579456499	0.09	213.46789	270.4153684	91.45992604	6	-0.622649513	0.06	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN001702_LEP35930_Nymphalidae_Nymphalinae_Kallimini_Doleschallia_bisaltide	Nymphalidae	Doleschallia bisaltide	517.296632	3	210.6537867	264.4910883	67.04113348	5	-0.803048798	0.05	173.8388933	248.8068102	50.44887574	6	-1.486017592	0.06	517.296632	3	210.6537867	285.6698828	87.61060422	2	-0.856244479	0.02	173.8388933	254.2724861	41.98044601	1	-1.915977566	0.01
BN004411_DL12E025_Nymphalidae_Nymphalinae_Kallimini_Doleschallia_polibete	Nymphalidae	Doleschallia polibete	325.049922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.049922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LEP19545_X_Nymphalidae_Apaturinae_X_Doxocopa_agathina_X_ME	Nymphalidae	Doxocopa agathina	325.050872	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005431_LEP58526_Nymphalidae_Heliconiinae_Heliconiini_Dryadula_phaetusa	Nymphalidae	Dryadula phaetusa	325.050658	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050658	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN001706_LEP29616_Nymphalidae_Heliconiinae_Heliconiini_Dryas_iulia	Nymphalidae	Dryas iulia	325.050658	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050658	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN006910_LEP79128_Nymphalidae_Satyrinae_Haeterini_Dulcedo_polita	Nymphalidae	Dulcedo polita	444.822632	2	239.54425	271.4381593	89.67793626	22	-0.355649457	0.22	239.54425	263.8683584	72.91530739	23	-0.333593991	0.23	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN001708_LEP47829_Nymphalidae_Nymphalinae_Melitaeini_Dymasia_dymas	Nymphalidae	Dymasia dymas	325.049922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.049922	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LEP22836_X_Nymphalidae_Biblidinae_Eubagini_Dynamine_postverta_X_ME	Nymphalidae	Dynamine postverta	325.050651	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050651	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005816_05srnp65198_Nymphalidae_Satyrinae_Brassolini_Dynastor_darius	Nymphalidae	Dynastor darius	325.051232	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.051232	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005576_HB18C001_Nymphalidae_Satyrinae_Satyrini_Elina_montrolii	Nymphalidae	Elina montrolii	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN001710_HD14B123_Nymphalidae_Satyrinae_Elymniini_Elymnias_hypermnestra	Nymphalidae	Elymnias hypermnestra	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DL03X010_X_Nymphalidae_Satyrinae_Elymniini_Elymnias_nesaea_X_ME	Nymphalidae	Elymnias nesaea	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN001712_BNSZS00001_Nymphalidae_Satyrinae_Elymniini_Elymnias_bammakoo	Nymphalidae	Elymniopsis bammakoo	325.050282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN007061_RV04I777_Nymphalidae_Danainae_Ithomiini_Elzunia_pavonii	Nymphalidae	Elzunia pavonii	325.050552	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004743_AC18052_Nymphalidae_Biblidinae_Epiphilini_Epiphile_orea	Nymphalidae	Epiphile orea	325.050844	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050844	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN005439_LEP58684_Nymphalidae_Danainae_Ithomiini_Episcada_salvinia	Nymphalidae	Episcada salvinia	325.050802	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN001716_LEP53116_Nymphalidae_Danainae_Ithomiini_Epityches_eupompe	Nymphalidae	Epityches eupompe	325.050802	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050802	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LEP22822_X_Nymphalidae_Satyrinae_Satyrini_Erebia_epiphron_X_ME	Nymphalidae	Erebia epiphron	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN001719_MY2016088_Nymphalidae_Satyrinae_Satyrini_Erebia_ligea	Nymphalidae	Erebia ligea	418.872232	2	187.64298	261.824786	82.92062405	3	-0.894612249	0.03	187.64298	287.314349	117.0961813	2	-0.85119231	0.02	418.872232	2	187.64298	267.6738799	81.5112114	3	-0.981839166	0.03	187.64298	275.5969222	88.51607898	2	-0.993649325	0.02
BN004304_RV06A126_Nymphalidae_Satyrinae_Satyrini_Eretris_porphyria	Nymphalidae	Eretris porphyria	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN001728_LEP32871_Nymphalidae_Satyrinae_Brassolini_Eryphanis_automedon	Nymphalidae	Eryphanis automedon	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN001730_LEP53112_Nymphalidae_Satyrinae_Satyrini_Eteona_tisiphone	Nymphalidae	Eteona tisiphone	325.050732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN007070_LEP79694_Nymphalidae_Apaturinae_X_Euapatura_mirza	Nymphalidae	Euapatura mirza	325.050862	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN001732_LEP53319_Nymphalidae_Heliconiinae_Heliconiini_Eueides_isabella	Nymphalidae	Eueides isabella	325.050658	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050658	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN004343_NP03R027_Nymphalidae_Biblidinae_Epicaliini_Eunica_monima	Nymphalidae	Eunica monima	404.968324	2	159.835819	275.855397	98.30574905	1	-1.18019118	0.01	159.835819	259.6939831	72.7290117	2	-1.373016927	0.02	404.968324	2	159.835819	272.9271609	89.31569104	1	-1.266197917	0.01	159.835819	257.745254	63.99174874	4	-1.530032182	0.04
RF140021_X_Nymphalidae_Limenitidinae_Adoliadini_Euphaedra_neophron_X_ME	Nymphalidae	Euphaedra neophron	325.050844	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325.050844	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN001736_LEP28798_Nymphalidae_Nymphalinae_Melitaeini_Euphydryas_editha	Nymphalidae	Euphydryas editha	463.343872	4	97.67725167	265.4104689	55.63968948	1	-3.014632518	0.01	87.3902575	249.1937553	39.41504741	1	-4.105119959	0.01	377.982472	2	105.86464	272.3977708	100.0474522	1	-1.664541447	0.01	105.86464	264.5068013	70.8651581	1	-2.238648238	0.01
